CustomerID,TotalSpend,AOV,NumOrders,AvgBasketSize,FirstPurchase,LastPurchase,Country,CustomerTenure,PurchaseInterval,ReturnRate,UniqueProducts,LastMonthSpend
12430.0,256.4,23.30909090909091,11,10.636363636363637,2011-10-27 15:09:00,2011-10-27 15:09:00,Norway,0,0.0,5.927150537480033,17,277.5943888476128
12431.0,6416.39,26.734958333333335,240,11.95,2010-12-01 10:03:00,2011-11-04 11:55:00,Australia,338,1.4142259414225942,3.1028852248427596,6,140.88213926577586
12432.0,5059.32,46.845555555555556,108,16.675925925925927,2011-06-20 13:27:00,2011-10-28 11:43:00,Norway,129,1.205607476635514,2.920028461380771,9,617.5281714569596
12433.0,13375.87,31.847309523809525,420,26.35952380952381,2010-12-01 13:24:00,2011-12-09 10:02:00,Norway,372,0.8878281622911695,0.941696281519715,8,378.46777362962183
12434.0,765.19,14.170185185185186,54,6.907407407407407,2010-12-14 11:12:00,2011-09-16 12:38:00,Australia,276,5.2075471698113205,3.8165991054573167,23,798.0769034255383
12435.0,7829.89,217.49694444444447,36,57.083333333333336,2011-03-17 07:40:00,2011-09-21 09:06:00,Denmark,188,5.371428571428571,5.625505350764847,17,836.1392643888388
12436.0,509.01,31.813125,16,13.1875,2011-09-01 12:09:00,2011-09-01 12:09:00,Norway,0,0.0,1.1128499375615297,14,342.2046374861752
12437.0,4896.66,24.36149253731343,201,14.517412935323383,2011-01-12 14:13:00,2011-12-08 11:35:00,France,329,1.645,1.5475192098220525,8,358.8596052811412
12438.0,2906.85,29.66173469387755,98,12.040816326530612,2011-07-22 13:29:00,2011-11-25 13:28:00,Norway,125,1.288659793814433,2.0685881720171393,9,950.5647318034188
12441.0,173.55,15.77727272727273,11,11.0,2010-12-08 10:45:00,2010-12-08 10:45:00,France,0,0.0,6.8671742598876895,7,124.90706027590537
12442.0,172.06,14.338333333333333,12,15.166666666666666,2011-12-06 14:22:00,2011-12-06 14:22:00,Spain,0,0.0,4.443333377975192,19,850.9184370482018
12444.0,5005.46,28.27943502824859,177,6.52542372881356,2011-06-21 14:00:00,2011-11-18 13:23:00,Norway,149,0.8465909090909091,7.8069841099322925,11,939.4910719293424
12445.0,133.4,33.35,4,15.5,2011-11-17 18:43:00,2011-11-17 18:43:00,Spain,0,0.0,6.113957489347629,10,375.01176499136267
12446.0,1002.3100000000001,17.281206896551726,58,6.068965517241379,2011-10-13 12:50:00,2011-10-13 12:50:00,RSA,0,0.0,5.333939864403291,11,832.83493412847
12447.0,476.49,18.326538461538462,26,7.3076923076923075,2011-04-10 13:25:00,2011-04-10 13:25:00,Belgium,0,0.0,5.753107075881828,12,973.449284866561
12448.0,449.45,20.429545454545455,22,11.045454545454545,2011-10-26 13:46:00,2011-10-26 13:46:00,Spain,0,0.0,3.6419355775715125,6,542.0215829003121
12449.0,4067.29,21.294712041884818,191,8.13089005235602,2011-06-05 15:37:00,2011-11-17 13:46:00,Belgium,164,0.8631578947368421,4.924688940972997,20,547.4834324162632
12450.0,197.88,24.735,8,16.0,2011-06-19 14:36:00,2011-07-06 14:41:00,Spain,17,2.4285714285714284,0.1259880393861157,1,995.9941842649399
12451.0,8933.52,25.164845070422537,355,18.183098591549296,2011-01-19 09:05:00,2011-11-29 08:40:00,Switzerland,313,0.884180790960452,2.0806519413143967,8,330.722905401507
12452.0,428.57,18.633478260869566,23,7.956521739130435,2011-11-23 08:05:00,2011-11-23 10:28:00,Switzerland,0,0.0,0.8217269271941996,24,298.71813206784793
12453.0,707.09,16.443953488372095,43,11.0,2011-07-28 14:08:00,2011-07-28 14:08:00,Austria,0,0.0,2.663591100061634,11,671.6132551338474
12454.0,5.684341886080802e-14,1.8947806286936005e-15,30,0.0,2011-10-14 17:13:00,2011-10-17 15:07:00,Spain,2,0.06896551724137931,0.471776707485313,1,142.84299250891016
12455.0,2466.86,27.409555555555556,90,23.211111111111112,2011-02-16 09:56:00,2011-09-27 15:31:00,Cyprus,223,2.50561797752809,7.777491471966434,12,882.35315023019
12456.0,3153.89,24.44875968992248,129,12.527131782945736,2011-03-30 09:12:00,2011-10-26 14:41:00,Switzerland,210,1.640625,8.26273022527379,14,896.157235852984
12457.0,1917.78,28.20264705882353,68,10.220588235294118,2011-04-14 18:57:00,2011-10-12 13:46:00,Switzerland,180,2.6865671641791047,0.6999886294987967,11,647.8295122468597
12458.0,947.4,24.931578947368422,38,13.31578947368421,2011-02-28 10:55:00,2011-09-29 15:25:00,Switzerland,213,5.756756756756757,0.8333763743091349,8,423.7369577439408
12461.0,826.88,23.62514285714286,35,8.2,2011-07-08 10:23:00,2011-09-06 16:57:00,Switzerland,60,1.7647058823529411,8.445544138492485,2,543.6883522683132
12462.0,1124.01,15.61125,72,7.138888888888889,2011-02-09 14:44:00,2011-12-07 14:02:00,Spain,300,4.225352112676056,0.7162042965105064,7,299.5946025856585
12463.0,1303.63,14.813977272727273,88,8.602272727272727,2011-04-12 12:47:00,2011-10-24 13:43:00,Belgium,195,2.2413793103448274,9.87454895161867,8,905.1373571529956
12464.0,1212.05,41.79482758620689,29,3.8620689655172415,2011-02-03 13:30:00,2011-11-29 13:33:00,Belgium,299,10.678571428571429,3.29982898766323,3,192.8702703446152
12465.0,733.89,14.39,51,9.313725490196079,2011-06-23 13:37:00,2011-12-02 11:34:00,Belgium,161,3.22,7.204533153896618,5,846.4407450806402
12468.0,724.0400000000001,18.101000000000003,40,9.1,2011-01-27 13:29:00,2011-07-19 13:42:00,Germany,173,4.435897435897436,9.334888580436546,20,836.8455071483211
12471.0,18740.92,35.29363465160075,531,15.0,2010-12-02 10:37:00,2011-12-07 15:43:00,Germany,370,0.6981132075471698,3.074749123953915,6,807.4818542797123
12472.0,6229.48,15.932173913043478,391,10.281329923273658,2010-12-01 14:33:00,2011-11-09 11:33:00,Germany,342,0.8769230769230769,0.9108918537499611,18,306.7958734125559
12473.0,2848.23,15.911899441340783,179,13.201117318435754,2011-06-01 10:15:00,2011-11-10 13:48:00,Germany,162,0.9101123595505618,8.409279077085689,2,994.1073136564439
12474.0,7116.47,15.572144420131291,457,10.424507658643327,2010-12-06 12:00:00,2011-11-22 14:39:00,Germany,351,0.7697368421052632,7.28311585285857,15,256.20751356142944
12475.0,723.38,20.093888888888888,36,14.86111111111111,2011-10-17 10:10:00,2011-10-17 10:10:00,Germany,0,0.0,3.944901321592902,10,888.1724252518617
12476.0,6546.58,24.797651515151514,264,8.852272727272727,2010-12-13 14:37:00,2011-12-08 14:08:00,Germany,359,1.3650190114068441,2.3319952147860867,21,617.8526171144181
12477.0,13117.01,42.58769480519481,308,11.753246753246753,2011-02-01 11:09:00,2011-11-17 09:51:00,Germany,288,0.9381107491856677,6.620789952490995,17,753.4346083957148
12478.0,680.99,18.91638888888889,36,6.555555555555555,2011-12-06 09:56:00,2011-12-06 09:56:00,Greece,0,0.0,4.75614345421246,10,617.03907148839
12479.0,477.3,13.637142857142857,35,10.028571428571428,2011-11-28 13:26:00,2011-12-06 09:25:00,Germany,7,0.20588235294117646,8.212727881979642,5,203.85138580147367
12480.0,3281.63,21.309285714285714,154,11.084415584415584,2011-01-07 15:27:00,2011-11-11 14:52:00,Germany,307,2.0065359477124183,5.057816407918631,1,996.8110097645821
12481.0,5590.86,25.646146788990823,218,15.091743119266056,2010-12-09 10:13:00,2011-11-17 08:29:00,Germany,342,1.576036866359447,8.06523694538068,4,444.98597105715476
12483.0,2327.13,28.73,81,13.54320987654321,2011-01-04 14:20:00,2011-11-22 17:03:00,Sweden,322,4.025,0.5616964974839989,18,473.6725883661009
12484.0,4495.27,12.843628571428573,350,6.242857142857143,2011-01-07 14:04:00,2011-11-07 11:37:00,Spain,303,0.8681948424068768,0.7977967355864868,3,895.0988848912209
12488.0,1298.66,23.612000000000002,55,9.618181818181819,2011-09-25 10:34:00,2011-11-30 08:50:00,France,65,1.2037037037037037,6.556488252007371,14,415.6014545338734
12489.0,334.93,22.328666666666667,15,7.0,2011-01-07 13:13:00,2011-01-07 13:13:00,France,0,0.0,8.567030701708829,11,340.0963245224161
12490.0,5417.93,22.114,245,12.506122448979593,2011-01-14 09:13:00,2011-12-04 16:07:00,France,324,1.3278688524590163,0.011864438984603431,10,655.6234876678176
12491.0,460.40000000000003,17.70769230769231,26,10.0,2011-11-01 12:18:00,2011-11-01 12:18:00,France,0,0.0,0.3835336911875409,20,801.1677243328122
12492.0,263.21000000000004,13.160500000000003,20,9.6,2011-08-26 14:51:00,2011-10-07 15:15:00,Germany,42,2.210526315789474,2.2891271798135913,20,843.0655768087281
12493.0,416.79,18.121304347826086,23,8.956521739130435,2011-05-26 14:53:00,2011-06-27 10:17:00,France,31,1.4090909090909092,3.3512576524185658,10,137.44687788827778
12494.0,1139.3500000000001,13.563690476190478,84,8.214285714285714,2010-12-09 11:31:00,2011-11-30 09:21:00,France,355,4.27710843373494,1.299429357837506,4,702.312935690646
12497.0,1043.1,74.50714285714285,14,88.28571428571429,2011-09-19 12:29:00,2011-09-19 12:29:00,Germany,0,0.0,5.782886163531,21,199.3837966857256
12498.0,403.70000000000005,17.55217391304348,23,6.913043478260869,2011-10-13 09:30:00,2011-11-18 12:53:00,Germany,36,1.6363636363636365,9.052454520591354,8,704.3464263392973
12500.0,4206.27,64.71184615384617,65,41.09230769230769,2011-01-10 09:48:00,2011-11-16 16:20:00,Germany,310,4.84375,5.394020571706837,14,824.6105630172289
12501.0,2089.68,13.0605,160,10.7625,2011-01-07 12:28:00,2011-01-28 13:54:00,Germany,21,0.1320754716981132,0.8251381700208327,11,543.8426910028957
12502.0,3723.87,25.332448979591835,147,5.578231292517007,2011-02-03 10:41:00,2011-09-05 11:52:00,Spain,214,1.4657534246575343,6.602423963876081,16,953.0265159038142
12503.0,-1126.0,-1126.0,1,-1.0,2011-01-06 11:51:00,2011-01-06 11:51:00,Spain,0,3.4157005243884018,2.6937779688436256,13,276.66380744000764
12504.0,114.0,7.6,15,3.4,2011-11-09 14:56:00,2011-11-21 16:02:00,Germany,12,0.8571428571428571,0.7801283127095604,6,235.97284318242137
12505.0,-4.5,-4.5,1,-1.0,2011-02-11 13:39:00,2011-02-11 13:39:00,Italy,0,3.4157005243884018,9.475944301067718,4,318.6807357842774
12506.0,73.5,3.1956521739130435,23,1.0,2011-04-21 08:54:00,2011-04-21 08:54:00,France,0,0.0,4.299855952559451,18,309.60581088495417
12507.0,1258.06,54.69826086956522,23,38.869565217391305,2011-02-14 09:24:00,2011-07-28 17:09:00,Spain,164,7.454545454545454,2.2890428824443223,16,122.91120199885576
12508.0,398.27,5.772028985507246,69,3.9420289855072466,2011-11-10 16:27:00,2011-11-13 15:37:00,France,2,0.029411764705882353,6.063817890590858,17,102.89716212601351
12509.0,176.5,25.214285714285715,7,7.857142857142857,2011-02-28 14:45:00,2011-02-28 14:45:00,France,0,0.0,9.468459951373859,13,302.48811916802924
12510.0,982.5699999999999,29.774848484848484,33,10.696969696969697,2011-01-18 14:04:00,2011-07-20 10:15:00,Spain,182,5.6875,1.1512571371637692,14,579.3862030913392
12512.0,138.03,4.059705882352941,34,2.911764705882353,2011-10-04 14:53:00,2011-10-04 14:55:00,Israel,0,0.0,9.930430110458374,13,355.2225630962938
12513.0,586.79,16.299722222222222,36,12.666666666666666,2011-08-19 10:51:00,2011-09-16 12:45:00,France,28,0.8,1.9393298273802761,21,205.50334553158615
12514.0,1017.68,19.954509803921567,51,8.627450980392156,2011-03-17 16:38:00,2011-03-17 16:38:00,Italy,0,0.0,4.345756404699702,14,587.9077362687299
12515.0,383.7,23.98125,16,8.1875,2010-12-21 15:43:00,2010-12-21 15:43:00,Italy,0,0.0,4.974395103651004,21,294.99051293726984
12516.0,1312.06,50.46384615384615,26,33.65384615384615,2011-06-12 11:37:00,2011-09-23 09:13:00,Germany,102,4.08,8.837197683288563,10,445.0906900545161
12517.0,2464.89,8.618496503496504,286,4.713286713286713,2011-06-02 15:13:00,2011-11-11 14:04:00,Germany,161,0.5649122807017544,7.718596476175676,4,523.7893042259285
12518.0,2056.89,16.58782258064516,124,10.629032258064516,2011-08-21 13:18:00,2011-12-09 10:13:00,Germany,109,0.8861788617886179,2.756483788971548,19,915.6683493868328
12519.0,340.84,18.935555555555553,18,10.166666666666666,2011-10-07 09:26:00,2011-10-07 09:26:00,Germany,0,0.0,7.103598103713066,16,522.8279760882765
12520.0,2582.51,16.66135483870968,155,9.225806451612904,2011-03-11 11:35:00,2011-09-21 15:23:00,Germany,194,1.2597402597402598,8.32070487845823,5,537.4757313336715
12521.0,599.68,15.781052631578946,38,8.131578947368421,2011-07-20 10:51:00,2011-07-20 10:51:00,Germany,0,0.0,8.18245117503198,24,663.8845626514745
12522.0,192.72,16.06,12,16.166666666666668,2011-10-19 14:41:00,2011-10-31 15:30:00,Germany,12,1.0909090909090908,8.242248255056815,8,888.2137104283164
12523.0,1745.57,15.868818181818181,110,7.827272727272727,2011-01-12 09:43:00,2011-12-08 11:46:00,France,330,3.0275229357798166,8.40481852260197,6,408.7081987743628
12524.0,4485.72,31.150833333333335,144,25.6875,2011-01-10 10:35:00,2011-11-30 15:31:00,Germany,324,2.265734265734266,5.595251903778715,17,707.202377150469
12526.0,1316.66,18.54450704225352,71,8.901408450704226,2011-09-06 14:19:00,2011-12-09 12:09:00,Germany,93,1.3285714285714285,5.233682372833904,12,753.6812627251214
12527.0,348.71000000000004,19.37277777777778,18,13.0,2011-01-18 12:05:00,2011-09-19 11:55:00,Germany,243,14.294117647058824,3.7780192078794217,5,837.1016760228366
12528.0,1922.28,20.234526315789473,95,7.894736842105263,2011-01-31 09:05:00,2011-11-30 14:40:00,Germany,303,3.223404255319149,7.2428630007613855,15,223.9545615472607
12530.0,1623.63,23.876911764705884,68,13.235294117647058,2011-01-07 10:04:00,2011-10-11 12:34:00,Germany,277,4.134328358208955,1.387225707187254,8,647.1853117738843
12531.0,125.22,7.365882352941177,17,2.6470588235294117,2011-11-25 11:12:00,2011-11-25 11:12:00,Germany,0,0.0,4.85093336412063,11,353.6889397121066
12532.0,349.83000000000004,21.864375000000003,16,9.5625,2011-11-09 13:47:00,2011-11-09 13:47:00,France,0,0.0,6.151570205392774,3,268.47092130113725
12534.0,1089.18,17.28857142857143,63,10.333333333333334,2011-08-01 10:26:00,2011-08-01 10:26:00,Germany,0,0.0,8.102947186776113,19,914.7587042829407
12535.0,716.35,21.069117647058825,34,6.4411764705882355,2011-06-06 12:47:00,2011-09-09 08:48:00,France,94,2.8484848484848486,6.44712004909877,12,151.72034969864833
12536.0,4106.82,15.043296703296702,273,9.714285714285714,2011-10-11 14:52:00,2011-12-02 12:43:00,France,51,0.1875,8.883629569703043,1,167.91176966870154
12538.0,363.95,17.33095238095238,21,9.095238095238095,2011-11-10 17:16:00,2011-11-10 17:16:00,Spain,0,0.0,0.07171822242034387,6,398.6785089942782
12539.0,3852.5,14.06021897810219,274,7.54014598540146,2011-01-10 09:11:00,2011-11-17 13:30:00,Spain,311,1.1391941391941391,1.0239439733725342,17,603.6212361716241
12540.0,13309.039999999999,27.669521829521827,481,13.881496881496881,2010-12-13 09:39:00,2011-11-20 11:31:00,Spain,342,0.7125,5.803008690756245,22,266.80041184030824
12541.0,981.18,18.868846153846153,52,13.076923076923077,2011-03-04 09:32:00,2011-11-10 10:40:00,Spain,251,4.921568627450981,8.009259911460536,23,538.3004695712918
12544.0,355.7,17.785,20,6.6,2011-11-03 16:15:00,2011-11-10 11:12:00,Spain,6,0.3157894736842105,3.1283459652545167,4,822.8909767523563
12545.0,1000.39,20.0078,50,10.46,2011-03-25 12:04:00,2011-09-25 13:39:00,Spain,184,3.7551020408163267,5.596381864172123,21,109.45425551585795
12546.0,1141.5,16.307142857142857,70,8.814285714285715,2011-09-23 09:44:00,2011-10-24 12:09:00,Spain,31,0.4492753623188406,7.440284192549353,3,442.0953089161965
12547.0,207.79999999999998,25.974999999999998,8,16.75,2011-03-04 12:46:00,2011-05-26 12:38:00,Spain,82,11.714285714285714,9.096022698763257,16,357.61120609267084
12548.0,95.19999999999999,19.04,5,9.8,2011-06-26 15:35:00,2011-06-26 15:35:00,Spain,0,0.0,8.184284408590239,9,551.5018759425673
